Data;Ticker;MarketCap;P/VP;Price;Rf
01/06/1996;VALE3;9288.84;0.99498732509;0.6582371259;0.000832999986485339
01/06/1996;VLID3;0;0;0;0.000832999986485339
01/06/1996;VIIA3;116.98;25.628.708.836;0;0.000832999986485339
01/06/1996;VULC3;1.53;0;0;0.000832999986485339
01/06/1996;WEGE3;322.16;0;0.029848045644;0.000832999986485339
01/06/1996;PORT3;0;0;0;0.000832999986485339
01/06/1996;YDUQ3;0;0;0;0.000832999986485339
01/06/1997;AESB3;0;0;0;0.00130999998555859
01/06/1997;AALR3;0;0;0;0.00130999998555859
01/06/1997;ALPA4;8.69;0.26865087738;0.064625442828;0.00130999998555859
01/06/1997;ALUP11;0;0;0;0.00130999998555859
01/06/1997;ABEV3;5119.66;36.149.832.443;0.17621040629;0.00130999998555859
01/06/1997;AMER3;0;0;0;0.00130999998555859
01/06/1997;ANIM3;0;0;0;0.00130999998555859
01/06/1997;ARZZ3;0;0;0;0.00130999998555859
01/06/1997;AZEV4;2.7;0.20767632795;0.3163688725;0.00130999998555859
01/06/1997;BLUT4;1.76;0;11.306.447.291;0.00130999998555859
01/06/1997;BRAP3;0;0;0;0.00130999998555859
01/06/1997;BRAP4;0;0;0;0.00130999998555859
01/06/1997;AGRO3;0;0;0;0.00130999998555859
01/06/1997;BRKM5;541.41;0;13.535.504.044;0.00130999998555859
01/06/1997;BRFS3;41.72;12.441.562.686;0;0.00130999998555859
01/06/1997;CCRO3;0;0;0;0.00130999998555859
01/06/1997;CLSC4;92.12;0;65.802.109.598;0.00130999998555859
01/06/1997;CMIG4;593.16;0;0.44187752649;0.00130999998555859
01/06/1997;CESP6;5646.26;0;0;0.00130999998555859
01/06/1997;COCE5;572.91;13.034.181.685;0.31068970383;0.00130999998555859
01/06/1997;COGN3;0;0;0;0.00130999998555859
01/06/1997;CGAS5;868.67;21.319.445.436;0;0.00130999998555859
01/06/1997;CSMG3;0;0;0;0.00130999998555859
01/06/1997;CPLE6;3761.21;0;0;0.00130999998555859
01/06/1997;CSAN3;0;0;0;0.00130999998555859
01/06/1997;CPFE3;0;0;0;0.00130999998555859
01/06/1997;CRPG5;37.93;0;0.39467560733;0.00130999998555859
01/06/1997;CARD3;0;0;0;0.00130999998555859
01/06/1997;CVCB3;0;0;0;0.00130999998555859
01/06/1997;CYRE3;172.29;0;0;0.00130999998555859
01/06/1997;DASA3;0;0;0;0.00130999998555859
01/06/1997;DXCO3;0;0;0;0.00130999998555859
01/06/1997;DEXP3;0;0;0;0.00130999998555859
01/06/1997;PNVL3;8.8;11.325.465.483;0.17123688837;0.00130999998555859
01/06/1997;DIRR3;0;0;0;0.00130999998555859
01/06/1997;ECOR3;0;0;0;0.00130999998555859
01/06/1997;ELET3;29958.88;0.4839075832;52.560.247.065;0.00130999998555859
01/06/1997;EMBR3;1551.51;66.776.007.958;0.94378509038;0.00130999998555859
01/06/1997;ENAT3;0;0;0;0.00130999998555859
01/06/1997;ENBR3;0;0;0;0.00130999998555859
01/06/1997;ENGI3;0;0;0;0.00130999998555859
01/06/1997;ENEV3;0;0;0;0.00130999998555859
01/06/1997;EGIE3;0;0;0;0.00130999998555859
01/06/1997;EQTL3;0;0;0;0.00130999998555859
01/06/1997;ETER3;215.29;0.72388920515;0.22700832349;0.00130999998555859
01/06/1997;EUCA4;123.3;0.53108913314;10.610.683.654;0.00130999998555859
01/06/1997;EVEN3;0;0;0;0.00130999998555859
01/06/1997;EZTC3;0;0;0;0.00130999998555859
01/06/1997;FHER3;0;0;0;0.00130999998555859
01/06/1997;FESA4;16.56;0.11609918462;0.063355198423;0.00130999998555859
01/06/1997;FLRY3;0;0;0;0.00130999998555859
01/06/1997;FRAS3;5.22;0;0.15448347843;0.00130999998555859
01/06/1997;GFSA3;0;0;0;0.00130999998555859
01/06/1997;GGBR4;828.2;0.46203407439;0.13120180652;0.00130999998555859
01/06/1997;GOAU4;323.77;0.42036434683;0.14401836944;0.00130999998555859
01/06/1997;GRND3;0;0;0;0.00130999998555859
01/06/1997;NTCO3;0;0;0;0.00130999998555859
01/06/1997;GUAR3;0;0;0.2694066564;0.00130999998555859
01/06/1997;HBOR3;0;0;0;0.00130999998555859
01/06/1997;HYPE3;0;0;0;0.00130999998555859
01/06/1997;PARD3;0;0;0;0.00130999998555859
01/06/1997;MEAL3;0;0;0;0.00130999998555859
01/06/1997;ROMI3;77.19;0;0.11117260317;0.00130999998555859
01/06/1997;MYPK3;94.51;0;0.54176092356;0.00130999998555859
01/06/1997;RANI3;15;0;0.081610531571;0.00130999998555859
01/06/1997;JBSS3;0;0;0;0.00130999998555859
01/06/1997;JHSF3;0;0;0;0.00130999998555859
01/06/1997;KEPL3;0;0;0;0.00130999998555859
01/06/1997;KLBN11;414.66;0;0;0.00130999998555859
01/06/1997;LIGT3;4796.54;20.088.218.283;43.267.899.992;0.00130999998555859
01/06/1997;RENT3;0;0;0;0.00130999998555859
01/06/1997;LCAM3;0;0;0;0.00130999998555859
01/06/1997;LOGN3;0;0;0;0.00130999998555859
01/06/1997;AMAR3;0;0;0;0.00130999998555859
01/06/1997;LREN3;122.59;15.672.203.534;0.20385931621;0.00130999998555859
01/06/1997;LUPA3;0;0;0;0.00130999998555859
01/06/1997;MDIA3;0;0;0;0.00130999998555859
01/06/1997;MGLU3;0;0;0;0.00130999998555859
01/06/1997;POMO4;17.31;0.58389416802;0.053533225575;0.00130999998555859
01/06/1997;MRFG3;0;0;0;0.00130999998555859
01/06/1997;LEVE3;29.4;0;0.11148761145;0.00130999998555859
01/06/1997;MILS3;0;0;0;0.00130999998555859
01/06/1997;BEEF3;0;0;0;0.00130999998555859
01/06/1997;MOVI3;0;0;0;0.00130999998555859
01/06/1997;MRVE3;0;0;0;0.00130999998555859
01/06/1997;ODPV3;0;0;0;0.00130999998555859
01/06/1997;OIBR3;185.64;0;27.021.649.762;0.00130999998555859
01/06/1997;OFSA3;0;0;0;0.00130999998555859
01/06/1997;PCAR3;1593.57;0;4.767.429.051;0.00130999998555859
01/06/1997;PETR4;23527.64;13.463.195.195;0.72929285091;0.00130999998555859
01/06/1997;PRIO3;0;0;0;0.00130999998555859
01/06/1997;PTBL3;7.45;0;0;0.00130999998555859
01/06/1997;POSI3;0;0;0;0.00130999998555859
01/06/1997;PFRM3;0;0;0;0.00130999998555859
01/06/1997;QUAL3;0;0;0;0.00130999998555859
01/06/1997;RADL3;0;0;0.020590257313;0.00130999998555859
01/06/1997;RAPT4;54.2;0.29106579854;0.12980868863;0.00130999998555859
